MONTH,BOROUGH,BOROUGH_ID,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
1999 / 08,Bronx,2,10,2373.3,382.9,318,,,,
2011 / 04,Bronx,2,10,2720,356.3,267,,,,
2005 / 01,Bronx,2,10,2395.8,441,255.3,,,,11.2
2012 / 08,Bronx,2,10,2711.5,333.2,259.1,,,,
1993 / 02,Bronx,2,10,1559,,,,,,
2004 / 02,Bronx,2,10,2299.3,396.5,,,,,
1991 / 08,Bronx,2,10,2258.8,,,,,,
2007 / 05,Bronx,2,10,3231.5,437.4,276.5,,,,
2001 / 02,Bronx,2,10,1818.6,395.9,308.9,,,,
2001 / 11,Bronx,2,10,2239.6,493.1,358.7,,,201.3,
2014 / 09,Bronx,2,10,2493.2,312.8,286.4,32.6,,,
1999 / 05,Bronx,2,10,2553.2,455.3,338.3,,,,
2015 / 04,Bronx,2,10,2509.9,308.3,313.9,35.3,,,
2009 / 08,Bronx,2,10,2692.3,361.4,279.5,,,,
2016 / 07,Bronx,2,10,2572.2,343.4,353,44.6,,,
2016 / 08,Bronx,2,10,2611.6,319.5,340.5,41.8,,,
2016 / 06,Bronx,2,10,2790.3,351.1,364.3,55.3,,,
2015 / 10,Bronx,2,10,2501.5,357.8,342.2,60.9,,,
2020 / 09,Bronx,2,10,2995.5,310.4,496.1,,,,
2021 / 10,Bronx,2,10,3031.7,327.7,390.3,,,,
2021 / 04,Bronx,2,10,2800.2,346.9,427.2,,,,
2018 / 03,Bronx,2,10,2380.9,345.7,353.6,67.6,,,
2020 / 12,Bronx,2,10,2779.9,403.7,474.4,,,,
2020 / 03,Bronx,2,10,2277.1,291.5,412.8,59.1,,,
2019 / 11,Bronx,2,10,2384.4,271.7,385.1,128.6,,,
2019 / 07,Bronx,2,10,2698.1,302.1,445.2,100.2,,,
1996 / 02,Queens,4,12,5994.6,340.4,387.5,,,,
1998 / 03,Queens,4,12,6361,481.6,500.9,,,,
2015 / 05,Queens,4,12,7163,462.1,648.2,,,,
2015 / 01,Queens,4,12,5272.5,399.7,552.6,,,,16.2
1998 / 05,Queens,4,12,8069.4,546.3,603.6,,,,
2015 / 06,Queens,4,12,7689.7,551.6,726.9,,,,
2014 / 01,Queens,4,12,5371.9,472.4,620.1,,,,26.1
2003 / 08,Queens,4,12,9160.5,517.8,,,,,
2003 / 11,Queens,4,12,8201.5,529.6,,,,,
2013 / 11,Queens,4,12,6135.1,427.3,518.1,,,,
2013 / 06,Queens,4,12,7336.9,505,623.6,,,,
2013 / 02,Queens,4,12,4833.7,380.3,458,,,,
2013 / 03,Queens,4,12,5625.9,448.8,524,,,,
2010 / 09,Queens,4,12,6814.5,517.4,587.6,,,,
2011 / 02,Queens,4,12,5584.4,504.8,552.8,,,,
2002 / 06,Queens,4,12,7914,554.2,919.4,,,,
2002 / 07,Queens,4,12,9252,425.7,,,,,
2000 / 01,Queens,4,12,5382.4,476.7,651,,,,39.9
2011 / 01,Queens,4,12,5603.9,414.9,476,,,,
1995 / 01,Queens,4,12,6470.9,345,431.8,,,,10.3
2006 / 05,Queens,4,12,8224.8,601.6,599.2,,,,
1996 / 10,Queens,4,12,8120.4,414.3,415.1,,,,
1991 / 05,Queens,4,12,8357.3,,,,,,
2011 / 06,Queens,4,12,7836.4,540.8,609.5,,,,
1993 / 03,Queens,4,12,6574.9,,,,,,
1999 / 08,Queens,4,12,7322.9,499.5,697.5,,,,
1991 / 07,Queens,4,12,7925.5,,,,,,
1994 / 01,Queens,4,12,5728.5,327.2,432.3,,,,4.3
2008 / 11,Queens,4,12,6081.1,462.8,481,,,,
1999 / 10,Queens,4,12,6799.8,698.9,748.7,,,,
2007 / 04,Queens,4,12,6551.6,575.3,537.2,,,,
2006 / 01,Queens,4,12,6475.6,623.8,587.8,,,,10.8
2008 / 05,Queens,4,12,7552.1,562.9,573.3,,,,
1992 / 05,Queens,4,12,7627.2,,,,,,
2000 / 04,Queens,4,12,6386.3,604.6,748.7,,,,
2000 / 12,Queens,4,12,5716.4,680.1,661.3,,,216.6,
1997 / 02,Queens,4,12,5514.5,340.1,387.2,,,,
2014 / 12,Queens,4,12,6864.1,592.9,677.6,,,,
1991 / 09,Queens,4,12,6971.6,,,,,,
2016 / 11,Queens,4,12,6385.3,487.9,687.3,,,142.2,
2017 / 11,Queens,4,12,6290.7,474.6,730.9,,,155.3,
2022 / 06,Queens,4,12,7874.6,515.1,976.1,,,,
2021 / 11,Queens,4,12,7016,472.3,754.4,,,,
2019 / 02,Queens,4,12,5185.9,393.2,676.5,,,,
2019 / 11,Queens,4,12,5998.8,404.2,743.1,,,266.9,
2020 / 07,Queens,4,12,8575.7,628.8,1250.5,,,,
2021 / 04,Queens,4,12,7389.6,546.4,962.2,,,,
2020 / 04,Queens,4,12,6478.1,444.2,958.4,,,,
2021 / 03,Queens,4,12,7119.8,544.6,952,,,,
2021 / 07,Queens,4,12,8474.3,602.5,1071.5,,,,
2019 / 03,Queens,4,12,5821.4,436.8,752.8,,,,
2004 / 05,Queens,4,1,4914.5,728.6,480.7,,,,
2010 / 04,Queens,4,1,4218.2,560.7,432.9,,,,
2006 / 03,Queens,4,1,4566.3,714.6,482.7,,,,
2011 / 05,Queens,4,1,4338.7,584.5,425.9,,,,
2011 / 07,Queens,4,1,4144.6,532,425.6,,,,
2006 / 12,Queens,4,1,4483.8,747.4,444.8,,,90.5,
2004 / 10,Queens,4,1,4728.3,779.8,481.9,,,,
2013 / 09,Queens,4,1,4027.5,544.9,443.6,,,,
2011 / 03,Queens,4,1,4268.9,605.9,452.6,,,,
1999 / 12,Queens,4,1,4710.2,937.7,614.5,,,72.1,
2002 / 07,Queens,4,1,5707,620.2,,,,,
2000 / 01,Queens,4,1,4324.3,760.1,590.6,,,,57.3
2007 / 11,Queens,4,1,4558.1,684.3,466.6,,,22.3,
2004 / 12,Queens,4,1,4781.1,878.1,500.3,,,,
1998 / 01,Queens,4,1,4881.5,805.5,571.9,,,,40.9
1992 / 01,Queens,4,1,5793.9,,,,,,
1992 / 02,Queens,4,1,5177,,,,,,
1996 / 12,Queens,4,1,5465.5,512.4,319.2,,,,
1997 / 01,Queens,4,1,5205.3,469.8,345.5,,,,40.9
1992 / 03,Queens,4,1,5505.3,,,,,,
1998 / 03,Queens,4,1,4691.8,673,484.9,,,,
2000 / 07,Queens,4,1,4793.4,755.3,603.7,,,,
2013 / 07,Queens,4,1,4497.2,574.9,492.4,,,,
2007 / 02,Queens,4,1,3797.2,580.9,416.9,,,,
2002 / 05,Queens,4,1,5089.9,697.2,612.9,,,,
2011 / 02,Queens,4,1,4022.9,575.4,466.4,,,,
2006 / 05,Queens,4,1,5032.7,717.1,480.2,,,,
2004 / 03,Queens,4,1,5082.9,714,,,,,
2007 / 12,Queens,4,1,4597.7,737.5,461.6,,,57.3,
2001 / 08,Queens,4,1,4895.5,761.5,618.5,,,,
1997 / 05,Queens,4,1,5664.8,487.5,370.2,,,,
1995 / 06,Queens,4,1,5666.2,459.2,331.7,,,,
2000 / 05,Queens,4,1,5234,823.4,625.6,,,,
2016 / 04,Queens,4,1,3836.2,540.7,559.7,,,,
2016 / 12,Queens,4,1,3906.3,712.2,612.7,,,34.2,
2016 / 11,Queens,4,1,3975.3,583,568.1,,,25.4,
2016 / 09,Queens,4,1,3916.2,570.7,560.7,,,,
2017 / 06,Queens,4,1,4194.1,612,585.5,,,,
2018 / 05,Queens,4,1,4247.8,590.9,585.9,,,,
2017 / 11,Queens,4,1,3963.2,592.1,576.1,,,13.3,
2017 / 09,Queens,4,1,3795.3,560.5,567.4,,,,
2020 / 07,Queens,4,1,4669.5,696.7,764.7,,,,
2022 / 01,Queens,4,1,3549.6,611,610,,,,23.4
2022 / 06,Queens,4,1,4249.8,612.4,616.2,,,,
2021 / 08,Queens,4,1,4166,618.7,615.8,,,,
2018 / 10,Queens,4,1,4215.3,622.9,633.1,,,,
2020 / 09,Queens,4,1,4416.9,675.1,723.6,,,,
2018 / 03,Queens,4,1,3725.7,573.4,583.6,,,,
2021 / 01,Queens,4,1,3895.6,677,715.3,,,,29
2021 / 02,Queens,4,1,3376.2,563.1,591.7,,,,
2022 / 02,Queens,4,1,3714.1,569.8,568.5,,,,
2021 / 07,Queens,4,1,4427,667.7,641.5,,,,
1996 / 07,Brooklyn,3,15,5232.1,694,314.4,,,,
1993 / 02,Brooklyn,3,15,5974.3,,,,,,
2005 / 01,Brooklyn,3,15,3983,735.6,394.2,,,,16.8
1998 / 12,Brooklyn,3,15,4362.6,861.9,454.8,,,128.7,
2010 / 03,Brooklyn,3,15,5129.2,782.7,452.8,,,,
2012 / 01,Brooklyn,3,15,3978.7,631.4,401,,,,3.3
2002 / 01,Brooklyn,3,15,4409,733.2,607.6,,,,16.6
2014 / 01,Brooklyn,3,15,4128.6,622.9,427.7,,,,16.8
2013 / 06,Brooklyn,3,15,4864.4,654.9,388,,,,
2015 / 01,Brooklyn,3,15,3860.6,504.2,350.4,,,,29.4
1999 / 12,Brooklyn,3,15,4416.1,983.6,516,,,8.5,
2002 / 09,Brooklyn,3,15,5356.9,644.5,,,,,
1992 / 11,Brooklyn,3,15,6672.7,,,,,,
2004 / 05,Brooklyn,3,15,5158.9,841.1,469.3,,,,
2009 / 02,Brooklyn,3,15,3599,589.6,350.6,,,,
2008 / 03,Brooklyn,3,15,4194.8,768.4,407.2,,,,
2008 / 01,Brooklyn,3,15,4307.7,855.8,441.1,,,,11.1
2005 / 05,Brooklyn,3,15,4793.3,790.6,446.9,,,,
1992 / 01,Brooklyn,3,15,6282.7,,,,,,
2011 / 09,Brooklyn,3,15,4789.3,704.9,388.6,,,,
1993 / 12,Brooklyn,3,15,6536.5,720.9,323.7,,,,
1997 / 09,Brooklyn,3,15,5017.5,755.5,303.2,,,,
2010 / 08,Brooklyn,3,15,4199.4,598.9,369.2,,,,
1993 / 08,Brooklyn,3,15,6457.8,578.9,276.6,,,,
2004 / 02,Brooklyn,3,15,4218.6,706.1,,,,,
1999 / 04,Brooklyn,3,15,4411.2,734.9,484.3,,,,
2007 / 07,Brooklyn,3,15,4429.2,745.2,421,,,,
1992 / 05,Brooklyn,3,15,6778,,,,,,
2001 / 07,Brooklyn,3,15,4555.7,668.6,583.7,,,,
2013 / 10,Brooklyn,3,15,4670.1,617.8,379.5,,,,
2016 / 05,Brooklyn,3,15,4513.4,569.6,439.9,,,,
2017 / 02,Brooklyn,3,15,3753.8,499,399,,,,
2016 / 03,Brooklyn,3,15,4498.1,609.9,454.1,,,,
2016 / 06,Brooklyn,3,15,4905,633.3,482.7,,,,
2018 / 11,Brooklyn,3,15,4626.6,628.8,492.9,174.1,,,
2020 / 12,Brooklyn,3,15,4869,685.1,602.6,,,,
2020 / 11,Brooklyn,3,15,4946.5,554.5,512.7,,,,
2021 / 01,Brooklyn,3,15,4402.3,578.3,550.1,,,,6.4
2018 / 12,Brooklyn,3,15,4288.3,656.3,480.4,83.7,,,
2019 / 04,Brooklyn,3,15,4477.6,571.2,492,74.5,,8.7,
2021 / 07,Brooklyn,3,15,4747.8,542.6,507.2,,,,
2006 / 03,Queens,4,9,4005.7,523,378,,,,
2013 / 06,Queens,4,9,4336.7,469.8,406.7,,,,
2013 / 02,Queens,4,9,3173.8,352.5,307.6,,,,
2001 / 05,Queens,4,9,4274,587.5,674.4,,,,
2010 / 05,Queens,4,9,4258.2,438.7,366.1,,,,
2004 / 01,Queens,4,9,3942,465.4,,,,,12.9
2004 / 08,Queens,4,9,4847.8,583.7,441.1,,,,
1995 / 11,Queens,4,9,4309.8,406.2,298.1,,,,
2007 / 06,Queens,4,9,4595.5,583.1,406.9,,,,
2003 / 08,Queens,4,9,4944.1,483.4,,,,,
1993 / 08,Queens,4,9,4644.4,,,,,,
2002 / 04,Queens,4,9,4059.8,530.4,628.9,,,,
1997 / 08,Queens,4,9,4309.3,390.3,310.9,,,,
2007 / 09,Queens,4,9,4111.5,494.1,366.7,,,,
1997 / 12,Queens,4,9,4109.7,606.6,401.2,,,,
1999 / 11,Queens,4,9,3680.6,594.2,525.8,,,371.1,
2002 / 06,Queens,4,9,4189.9,536.6,669.9,,,,
1993 / 05,Queens,4,9,4757.2,,,,,,
2002 / 09,Queens,4,9,4830.1,419.7,,,,,
2002 / 07,Queens,4,9,5065.7,467.1,,,,,
2000 / 05,Queens,4,9,4332.5,594.9,656.2,,,,
1992 / 12,Queens,4,9,4455,,,,,,
2012 / 07,Queens,4,9,4236.4,427.6,379.5,,,,
2003 / 06,Queens,4,9,5147,552.1,,,,,
2003 / 05,Queens,4,9,5127.9,473.3,,,,,
2006 / 05,Queens,4,9,4870.4,529.1,409.3,,,,
2012 / 12,Queens,4,9,3976.5,490.3,352.4,,,,
2013 / 10,Queens,4,9,4031.8,414.4,377.6,,,,
2013 / 09,Queens,4,9,3893.3,408.6,371.4,,,,
1994 / 06,Queens,4,9,4460.9,450.8,299.4,,,,
1999 / 01,Queens,4,9,3461.8,544.9,492,,,,42.6
1997 / 10,Queens,4,9,4092.9,600,366,,,,
1994 / 01,Queens,4,9,3113.9,373.9,277.3,,,,18.7
2014 / 09,Queens,4,9,4040,427.7,385.6,,,,
1998 / 08,Queens,4,9,3829.7,508.6,470.7,,,,
1991 / 12,Queens,4,9,4267.5,,,,,,
1998 / 06,Queens,4,9,4375.8,532.7,454.2,,,,
2007 / 08,Queens,4,9,4650.4,570.2,408.5,,,,
2007 / 07,Queens,4,9,4622.9,555.2,406,,,,
2000 / 12,Queens,4,9,3299.7,599.5,523,,,64.8,
1997 / 03,Queens,4,9,3618.7,386.9,295.2,,,,
2017 / 03,Queens,4,9,3590.7,388.1,457,,37.2,,
2016 / 12,Queens,4,9,3945.6,553.5,524.5,,30.2,83.9,
2016 / 10,Queens,4,9,4029.2,448.1,466.8,,29.3,,
2020 / 09,Queens,4,9,4600.2,428,748.1,,,,
2022 / 08,Queens,4,9,4145.1,404.3,531.8,,,,
2021 / 08,Queens,4,9,4420.7,462.2,572.3,,,,
2021 / 09,Queens,4,9,4528.1,465.2,575.7,,20,,
2018 / 12,Queens,4,9,3666.1,487,494.5,211,29.2,,
2021 / 07,Queens,4,9,4564.9,481.9,617.1,,,,
2019 / 03,Queens,4,9,3433.4,399.5,473.4,147.7,37.1,,
2022 / 09,Queens,4,9,896.9,77.4,100.7,,,,
2022 / 02,Queens,4,9,3515,407.3,472.1,,64.3,,
1996 / 07,Brooklyn,3,5,5624.8,202,292.4,,,,
1996 / 04,Brooklyn,3,5,4953,177.4,259,,,,
2014 / 02,Brooklyn,3,5,3480,197.3,238.7,,,,
2001 / 04,Brooklyn,3,5,4411.2,286,504.3,,,,
2013 / 08,Brooklyn,3,5,4592.8,253.2,290.8,,,,
2012 / 09,Brooklyn,3,5,4263.6,224.3,249.6,,,,
2009 / 02,Brooklyn,3,5,3602.8,233.5,289.6,,,,
2011 / 01,Brooklyn,3,5,4171.3,196.6,243.7,,,,
1992 / 01,Brooklyn,3,5,4974.9,,,,,,
1991 / 06,Brooklyn,3,5,5298.3,,,,,,
2005 / 11,Brooklyn,3,5,4842.6,306.8,361,,,58.5,
1994 / 06,Brooklyn,3,5,5233.2,191.9,292.9,,,,
1991 / 07,Brooklyn,3,5,5601.2,,,,,,
1993 / 11,Brooklyn,3,5,4583.8,184.8,266.4,,,,
2000 / 07,Brooklyn,3,5,4671.7,293,553.9,,,,
1997 / 11,Brooklyn,3,5,4334.6,209.8,280,,,,
1993 / 08,Brooklyn,3,5,4711.7,184.1,293.4,,,,
2002 / 05,Brooklyn,3,5,5193.4,281.9,532.2,,,,
1995 / 10,Brooklyn,3,5,4758.7,192.3,264.1,,,,
1995 / 04,Brooklyn,3,5,4451.5,162.6,233.4,,,,
2005 / 01,Brooklyn,3,5,4154.5,264.3,313.1,,,,8.6
2009 / 09,Brooklyn,3,5,4547.1,253,342.1,,,,
2008 / 01,Brooklyn,3,5,4244.2,302.4,351.6,,,,11
1997 / 05,Brooklyn,3,5,5185.2,156.7,235.2,,,,
1992 / 11,Brooklyn,3,5,5020.2,,,,,,
1996 / 01,Brooklyn,3,5,4560.3,138.7,222.9,,,,
2010 / 07,Brooklyn,3,5,4635,254.2,331.5,,,,
2000 / 11,Brooklyn,3,5,4378.2,327.3,472.9,,,32.4,
2010 / 10,Brooklyn,3,5,4347.1,241.3,280.3,,,,
1998 / 10,Brooklyn,3,5,4376.6,257.4,414.5,,,,
1991 / 12,Brooklyn,3,5,5217.1,,,,,,
2002 / 02,Brooklyn,3,5,3923.6,242.1,425.6,,,,
1997 / 02,Brooklyn,3,5,3938.1,132.3,206.5,,,,
2016 / 10,Brooklyn,3,5,4339.1,226.5,329.4,6.4,,,
2017 / 07,Brooklyn,3,5,4970.5,241.7,384.1,,,,
2016 / 08,Brooklyn,3,5,4917.5,260.3,396.4,,,,
2016 / 01,Brooklyn,3,5,3776,176.1,251.8,,,,30.1
2017 / 10,Brooklyn,3,5,4556.5,225.7,368.5,,,,
2017 / 11,Brooklyn,3,5,4728,263.8,392.2,,,12.6,
2022 / 08,Brooklyn,3,5,4770.1,250.8,493.5,,,,
2019 / 02,Brooklyn,3,5,3703.6,217,329.8,,,,
2019 / 10,Brooklyn,3,5,4754.6,263.1,430.8,,,,
2018 / 03,Brooklyn,3,5,4263.4,253.7,357.1,,,,
2020 / 01,Brooklyn,3,5,4358.6,288.2,459.3,,,,4.6
2018 / 12,Brooklyn,3,5,4381.4,281.6,361.5,,,11,
2021 / 03,Brooklyn,3,5,5153.2,345,511.2,,,,
2021 / 07,Brooklyn,3,5,5567.7,308.5,491.5,,,,
2012 / 01,Brooklyn,3,6,2206.9,574,375.3,,,,42.9
2013 / 04,Brooklyn,3,6,2328.7,522.5,323.8,,,,
2006 / 06,Brooklyn,3,6,2679.6,755.1,385.6,,,,
2001 / 04,Brooklyn,3,6,2570.8,675.4,369.2,,,,
2003 / 07,Brooklyn,3,6,2983.4,141.8,,,,,
1998 / 02,Brooklyn,3,6,2507.2,582.8,292.4,,,,
2004 / 03,Brooklyn,3,6,2827.2,121.2,,,,,
2011 / 08,Brooklyn,3,6,2468.6,554.2,343.2,,,,
1996 / 04,Brooklyn,3,6,3113.6,548,296.7,,,,
2012 / 12,Brooklyn,3,6,2293.9,634.2,339.8,,,,
2012 / 08,Brooklyn,3,6,2303.8,537.4,333,,,,
2010 / 09,Brooklyn,3,6,2335.7,605.3,371.6,,,,
2010 / 12,Brooklyn,3,6,1760.9,573.3,329.7,,,,
1997 / 10,Brooklyn,3,6,2964.7,688.1,333.8,,,,
1997 / 11,Brooklyn,3,6,2882.7,666.9,294.5,,,,
2013 / 09,Brooklyn,3,6,2215.2,545.5,333.7,,,,
2002 / 09,Brooklyn,3,6,2839.2,34.7,,,,,
2000 / 01,Brooklyn,3,6,2504.4,678.1,370.8,,,,47.8
2001 / 12,Brooklyn,3,6,2636.1,10.9,372.8,,,32.4,
2006 / 07,Brooklyn,3,6,2538.2,649.5,359.3,,,,
2009 / 01,Brooklyn,3,6,2154.3,695.2,441.1,,,,38.1
1994 / 12,Brooklyn,3,6,3267.2,466.4,238.2,,,,
2003 / 03,Brooklyn,3,6,2779.5,7.5,,,,,
1996 / 08,Brooklyn,3,6,3053.6,549,311.9,,,,
2008 / 09,Brooklyn,3,6,2345.1,679.3,366.8,,,,
2005 / 10,Brooklyn,3,6,2605.6,786.6,352.9,,,,
2014 / 04,Brooklyn,3,6,2364.7,556.4,364.3,,,,
2008 / 08,Brooklyn,3,6,2175.1,601.4,347.7,,,,
1996 / 11,Brooklyn,3,6,2981.1,604.9,285.6,,,,
2009 / 11,Brooklyn,3,6,2277.3,552.3,336.4,,,,
2012 / 11,Brooklyn,3,6,2739.3,608.9,388,,,,
1998 / 12,Brooklyn,3,6,2943.2,708.8,349.9,,,,
1995 / 07,Brooklyn,3,6,3217.3,367.8,233.2,,,,
2009 / 07,Brooklyn,3,6,2373.2,616.8,394.2,,,,
1995 / 01,Brooklyn,3,6,3141.5,368.7,235.6,,,,12.7
1999 / 12,Brooklyn,3,6,2809.5,826.6,376.7,,,,
1998 / 11,Brooklyn,3,6,2856.8,651.6,301.8,,,,
2009 / 06,Brooklyn,3,6,2524.4,617.2,398.1,,,,
2016 / 04,Brooklyn,3,6,1955.4,549.3,408,135.1,29.9,,
2016 / 08,Brooklyn,3,6,1998.2,525.5,398.2,108.1,,,
2018 / 06,Brooklyn,3,6,2224,622.2,438,115.1,34.8,,
2022 / 01,Brooklyn,3,6,1910.6,508.6,397.3,72,46.8,,33.4
2018 / 02,Brooklyn,3,6,1823.4,529.2,376.9,75.4,36.4,,
2020 / 01,Brooklyn,3,6,2081.9,611.8,473.8,115.5,52.1,,70.6
2004 / 06,Queens,4,3,5979.6,456.2,440.7,,,,
2009 / 06,Queens,4,3,5288.7,429.4,406.3,,,,
1993 / 02,Queens,4,3,3782.2,,,,,,
1993 / 01,Queens,4,3,4405.9,,,,,,
2009 / 07,Queens,4,3,5327.3,423.4,438.5,,,,
2006 / 06,Queens,4,3,5624.5,506.7,415.4,,,,
2008 / 05,Queens,4,3,4973.1,470,388.1,,,,
2014 / 11,Queens,4,3,4369.9,327.5,316.5,,,,
2014 / 12,Queens,4,3,5072,450.3,410.7,,,,
2013 / 04,Queens,4,3,4675.6,337.2,326.6,,,,
2013 / 07,Queens,4,3,5233.5,379,391.4,,,,
2012 / 10,Queens,4,3,4683.2,350.1,311.9,,,,
2013 / 11,Queens,4,3,4483.7,359.4,334.6,,,,
1994 / 10,Queens,4,3,4356.8,304.2,228.9,,,,
2006 / 07,Queens,4,3,5480.3,423.7,399.2,,,,
2006 / 01,Queens,4,3,4773.8,417.5,381,,,,4.5
2006 / 08,Queens,4,3,5497.5,446.8,397.9,,,,
2008 / 07,Queens,4,3,5105.7,418.1,393.9,,,,
2009 / 02,Queens,4,3,3846.3,325.6,334.2,,,,
1995 / 09,Queens,4,3,4458,287.5,278.2,,,,
2009 / 11,Queens,4,3,4610.3,344.7,314.1,,,,
2004 / 04,Queens,4,3,5256.9,528.2,415.1,,,,
1998 / 04,Queens,4,3,4528.4,397.3,354.4,,,,
1994 / 06,Queens,4,3,4923.8,372.2,264.7,,,,
2001 / 02,Queens,4,3,3673.3,422.3,480.2,,,,
1999 / 04,Queens,4,3,4381.4,453.3,447.2,,,,
1999 / 05,Queens,4,3,4528.8,431.1,442.9,,,,
1996 / 06,Queens,4,3,4903.4,307.2,270.7,,,,
2008 / 09,Queens,4,3,4873.4,419.9,366.3,,,,
2000 / 07,Queens,4,3,4750,466.6,588.2,,,,
2011 / 08,Queens,4,3,5383.1,392.2,366.4,,,,
1999 / 10,Queens,4,3,4530.5,595.9,566.4,,,,
2006 / 02,Queens,4,3,4065.4,350.4,317.5,,,,
1996 / 12,Queens,4,3,4697.5,346.1,276.6,,,,
2013 / 10,Queens,4,3,4730.2,370.4,357.4,,,,
2013 / 03,Queens,4,3,4212.1,354.6,328.3,,,,
2010 / 01,Queens,4,3,4322.2,397.8,388.3,,,,13.2
2007 / 03,Queens,4,3,4766.4,507.1,364.7,,,,
2001 / 04,Queens,4,3,4447.3,462.2,542.8,,,,
2016 / 05,Queens,4,3,4956.4,347.8,404.9,,,,
2016 / 04,Queens,4,3,4620.7,371.7,416,,,,
2016 / 07,Queens,4,3,5105.6,397.1,452.9,,,,
2016 / 10,Queens,4,3,4871.2,377.3,415.6,,,,
2017 / 11,Queens,4,3,4900.2,389,454.3,,,11.1,
2020 / 01,Queens,4,3,4658.7,410.6,540.7,,,,29.5
2021 / 08,Queens,4,3,5233.7,351.4,485.6,,,,
2019 / 01,Queens,4,3,4646.6,382.3,505.2,,,,30
2019 / 11,Queens,4,3,4719.3,331.9,438.8,,,11.3,
2020 / 08,Queens,4,3,5808.5,427.5,635.4,,,,
2015 / 02,Bronx,2,12,2638.1,278.6,393.8,,,,
2015 / 04,Bronx,2,12,3723.1,353.4,439,,,,
1995 / 10,Bronx,2,12,4275.8,330.7,353.7,,,,
2008 / 08,Bronx,2,12,4162.2,413.4,440,,,,
2014 / 10,Bronx,2,12,3735.4,357.6,426.2,,,,
2004 / 04,Bronx,2,12,4200.7,471.7,467.7,,,,
1996 / 07,Bronx,2,12,4716.2,357.8,509.2,,,,
2011 / 09,Bronx,2,12,4185.4,389.3,402.8,,,,
2010 / 08,Bronx,2,12,4107.8,381.8,418.8,,,,
1994 / 07,Bronx,2,12,4665.9,304.4,381.4,,,,
2013 / 05,Bronx,2,12,4228.1,363.7,410,,,,
2006 / 07,Bronx,2,12,4439,435.4,489.7,,,,
1997 / 07,Bronx,2,12,4393.2,370.1,505.9,,,,
1993 / 02,Bronx,2,12,3056,,,,,,
2013 / 10,Bronx,2,12,3690.3,337.1,381.2,,,,
1996 / 02,Bronx,2,12,3440.8,284.4,335.9,,,,
2006 / 02,Bronx,2,12,3034.7,339,357.1,,,,
2014 / 01,Bronx,2,12,3344.9,368.6,446.9,,,,10.8
1994 / 05,Bronx,2,12,4188.7,330.6,334.3,,,,
2003 / 08,Bronx,2,12,4875,371.4,,,,,
1997 / 09,Bronx,2,12,4075.9,362.1,461.4,,,,
2009 / 11,Bronx,2,12,3924.3,359.9,365.8,,,,
1993 / 11,Bronx,2,12,4103.7,323.2,318.9,,,,
1991 / 03,Bronx,2,12,3911.4,,,,,,
2002 / 04,Bronx,2,12,3966.8,434.7,620.5,,,,
2012 / 07,Bronx,2,12,4036.7,344,382.2,,,,
1995 / 04,Bronx,2,12,3941.5,310.7,320.6,,,,
1998 / 06,Bronx,2,12,4248.6,491.8,613.7,,,,
1993 / 09,Bronx,2,12,3975.3,333,340.6,,,,
1995 / 05,Bronx,2,12,4671.9,328.8,355.8,,,,
2001 / 12,Bronx,2,12,3677.9,503,560.4,,,238.8,
2001 / 07,Bronx,2,12,4036.2,424.1,665.3,,,,
2000 / 02,Bronx,2,12,3091.9,439.1,513.1,,,,
1991 / 06,Bronx,2,12,4455.9,,,,,,
1997 / 05,Bronx,2,12,4467.5,402.7,484.1,,,,
1998 / 03,Bronx,2,12,3576.5,373.6,433.3,,,,
2001 / 09,Bronx,2,12,3761.1,454.7,597.1,,,,
2013 / 03,Bronx,2,12,3510.3,333.6,373.2,,,,
2009 / 05,Bronx,2,12,4213.9,376.3,417.8,,,,
2008 / 01,Bronx,2,12,4054.8,440.4,448.7,,,,8.1
1991 / 01,Bronx,2,12,1267.1,,,,,,
2016 / 07,Bronx,2,12,4068.5,384.6,528.4,,,,
2017 / 08,Bronx,2,12,4203.4,391.8,557,,,,
2016 / 06,Bronx,2,12,4279.7,398.9,552.4,,,,
2016 / 03,Bronx,2,12,3669.4,365.2,483.5,,,,
2017 / 05,Bronx,2,12,4266.2,379.3,530.5,,,,
2017 / 03,Bronx,2,12,3398.7,347.2,470.9,,,,
2020 / 10,Bronx,2,12,4405.8,444.6,648.6,,,,
2020 / 06,Bronx,2,12,4863.3,487.1,797.5,,,,
2020 / 02,Bronx,2,12,3081.5,302.5,502.5,104.3,,,
2020 / 09,Bronx,2,12,4504,434.2,684.9,,,,
2022 / 07,Bronx,2,12,4098.1,338.1,580.5,,,,
2022 / 08,Bronx,2,12,4158.1,328.8,586.3,,,,
2019 / 03,Bronx,2,12,3509.2,353.3,514,130.2,,,
2021 / 04,Bronx,2,12,4213.6,412.3,638.4,,,,
2020 / 03,Bronx,2,12,3480,351.9,562.9,115.4,,,
1996 / 04,Staten Island,5,2,4771.9,707.7,397,,,,
2008 / 05,Staten Island,5,2,4980.7,802.3,468.6,,,,
2010 / 02,Staten Island,5,2,2763.2,459,336.4,,,,
2014 / 09,Staten Island,5,2,4262.4,540.4,454,,58.4,,
